
20.996115, 24.477163, 22.934706, 27.421562, 22.321831, 27.295575, 22.942406, 27.263323, 
20.997607, 24.410238, 22.985669, 27.417460, 22.362971, 27.284271, 22.991389, 27.256385, 
20.990700, 24.349457, 22.998294, 27.424258, 22.365136, 27.277752, 23.001439, 27.275668, 
20.920865, 24.326416, 22.912447, 27.371789, 22.295119, 27.227425, 22.907234, 27.204054, 
20.911005, 24.278429, 22.888785, 27.257205, 22.302741, 27.143868, 22.874217, 27.088296, 
21.092221, 24.432331, 23.072031, 27.408084, 22.492634, 27.336337, 23.060532, 27.247984, 
21.415298, 24.613309, 23.416250, 27.616135, 22.761303, 27.526172, 23.385904, 27.461313, 
21.748965, 24.866430, 23.830879, 27.973415, 23.127859, 27.873318, 23.752074, 27.757141, 
22.017975, 24.943530, 24.115054, 27.937803, 23.350166, 27.820726, 24.058560, 27.783259, 
22.160099, 24.904170, 24.341941, 27.974709, 23.549429, 27.845259, 24.270237, 27.791772, 
22.182419, 24.771045, 24.399212, 27.807488, 23.619187, 27.721187, 24.314281, 27.656136, 
22.222235, 24.812928, 24.471714, 27.922579, 23.683185, 27.837550, 24.396170, 27.772030, 
22.452703, 24.877240, 24.740948, 28.050704, 23.914321, 27.924050, 24.670917, 27.907690, 
22.720374, 25.055785, 25.030785, 28.114903, 24.081902, 27.976972, 24.934921, 27.984546, 
22.759907, 24.960815, 25.111726, 28.128299, 24.162262, 27.898752, 25.014359, 27.989822, 
22.767738, 24.777331, 25.279383, 28.073874, 23.830776, 27.850360, 25.151217, 27.871600, 
22.672070, 24.592845, 25.260734, 27.915852, 23.348083, 27.094279, 25.143900, 27.748384, 
22.905250, 24.685302, 25.494399, 28.025581, 23.526039, 27.210070, 25.376221, 27.873040, 
22.905813, 24.609129, 25.494965, 27.863427, 23.542545, 27.045801, 25.385215, 27.728550, 
22.877659, 24.471254, 25.596426, 27.900260, 23.512507, 27.008122, 25.477005, 27.751459, 
23.204728, 24.784773, 25.762175, 27.985496, 23.620275, 27.027671, 25.637642, 27.843016, 
22.927322, 24.436753, 25.585890, 27.738433, 23.546679, 26.885037, 25.463847, 27.588681, 
23.089087, 24.512616, 25.700284, 27.677287, 23.624191, 26.691401, 25.601126, 27.572438, 
23.037111, 24.383527, 25.522522, 27.314207, 23.780917, 26.628315, 25.438185, 27.221763, 
22.814031, 24.053608, 25.427851, 27.138008, 23.500190, 26.393607, 25.348664, 27.051918, 
22.765849, 23.894079, 25.363143, 26.907155, 23.562798, 26.127477, 25.297513, 26.862695, 
22.656308, 23.733220, 25.268009, 26.773453, 23.570764, 26.126305, 25.224774, 26.744469, 
22.673855, 23.691010, 25.188591, 26.578896, 23.398839, 25.908073, 25.134343, 26.534838, 
22.532780, 23.501355, 25.121138, 26.445421, 23.325553, 25.754198, 25.054035, 26.402896, 
22.555892, 23.482986, 25.038838, 26.246893, 23.208304, 25.540108, 25.003842, 26.225326, 
22.484721, 23.406136, 24.922345, 26.172684, 23.092198, 25.427768, 24.891864, 26.136829, 
22.143032, 22.985646, 24.717137, 25.875201, 22.978720, 25.193129, 24.662384, 25.830440, 
21.945345, 22.736750, 24.536563, 25.631872, 22.892459, 24.961015, 24.489586, 25.574345, 
21.864376, 22.632944, 24.315089, 25.359921, 22.744142, 24.777097, 24.268821, 25.321296, 
21.501164, 22.211016, 24.052953, 25.056461, 22.481642, 24.427407, 24.019745, 25.017718, 
21.532174, 22.232380, 24.076487, 25.087761, 22.519899, 24.469166, 24.032233, 25.036076, 
21.579103, 22.285267, 23.872395, 24.821492, 22.352551, 24.222980, 23.824084, 24.790205, 
21.348942, 22.060969, 23.621093, 24.612200, 22.243848, 24.047013, 23.545958, 24.529696, 
21.200529, 21.875972, 23.529155, 24.442403, 22.169016, 23.920716, 23.424993, 24.367004, 
21.036629, 21.704615, 23.459942, 24.409594, 22.099794, 23.860711, 23.405499, 24.377972, 
20.966607, 21.661213, 23.320008, 24.258228, 21.890018, 23.669136, 23.228309, 24.208541, 
20.984463, 21.673626, 23.253351, 24.179809, 22.021579, 23.671854, 23.151515, 24.106865, 
20.838727, 21.553035, 23.064042, 24.027479, 21.814348, 23.485398, 22.973118, 23.987510, 
20.740210, 21.423644, 22.960767, 23.905827, 21.753184, 23.394042, 22.868135, 23.855003, 
20.654938, 21.354987, 22.785527, 23.747199, 21.587340, 23.225174, 22.683230, 23.719059, 
20.525205, 21.223855, 22.672902, 23.612582, 21.549356, 23.096123, 22.588400, 23.594556, 
20.246137, 20.927709, 22.539753, 23.491867, 21.465248, 23.012284, 22.460304, 23.479017, 
20.056352, 20.729204, 22.224977, 23.134249, 21.199193, 22.699581, 22.152291, 23.133644, 
19.982458, 20.656021, 22.193817, 23.108023, 21.237010, 22.679160, 22.132559, 23.107182, 
18.114912, 19.252240, 19.848315, 21.336353, 19.545536, 21.175998, 19.845343, 21.356772, 
18.129497, 19.290063, 19.854023, 21.371194, 19.551434, 21.211437, 19.852765, 21.395624, 
18.101965, 19.257970, 19.834843, 21.341611, 19.532957, 21.181223, 19.828972, 21.359586, 
18.102413, 19.249670, 19.834967, 21.338326, 19.533587, 21.179045, 19.839501, 21.371729, 
18.083955, 19.219502, 19.814556, 21.296297, 19.514620, 21.137035, 19.819450, 21.327258, 
18.072593, 19.212158, 19.803811, 21.291174, 19.504241, 21.131754, 19.804373, 21.316452, 
18.088374, 19.227436, 19.815867, 21.298958, 19.515990, 21.140375, 19.815048, 21.323911, 
18.053588, 19.208566, 19.771124, 21.281057, 19.474110, 21.124642, 19.769836, 21.304565, 
18.003604, 19.145065, 19.739801, 21.229025, 19.442120, 21.070859, 19.747308, 21.263693, 
17.999312, 19.120711, 19.715546, 21.179645, 19.417326, 21.019974, 19.725494, 21.214772, 
17.977641, 19.101371, 19.702748, 21.173479, 19.402517, 21.010763, 19.703610, 21.198247, 
17.949746, 19.070355, 19.684982, 21.157048, 19.386092, 20.998276, 19.694378, 21.198021, 
17.964506, 19.096410, 19.690792, 21.162193, 19.391857, 21.001754, 19.700211, 21.193238, 
17.965712, 19.093307, 19.700164, 21.167544, 19.402234, 21.009140, 19.704340, 21.196358, 
17.973199, 19.097265, 19.711637, 21.176551, 19.413962, 21.019098, 19.718513, 21.207452, 
17.979436, 19.108640, 19.732643, 21.212746, 19.434521, 21.055179, 19.721554, 21.228106, 
18.001055, 19.132037, 19.754484, 21.242476, 19.453143, 21.081714, 19.747768, 21.267343, 
18.007403, 19.133873, 19.742123, 21.200230, 19.444893, 21.041502, 19.738893, 21.226753, 
18.031497, 19.175123, 19.761848, 21.258240, 19.464225, 21.100202, 19.762450, 21.291267, 
18.041866, 19.184412, 19.776104, 21.267622, 19.476437, 21.109107, 19.776223, 21.295423, 
18.050620, 19.184834, 19.779201, 21.253168, 19.482311, 21.098834, 19.774243, 21.271823, 
18.024175, 19.156317, 19.776417, 21.258468, 19.478316, 21.102084, 19.774955, 21.280937, 
18.012024, 19.136205, 19.772432, 21.246964, 19.472460, 21.088003, 19.778100, 21.284342, 
17.997212, 19.139497, 19.751711, 21.252613, 19.453838, 21.094034, 19.758640, 21.291655, 
17.997573, 19.120977, 19.743301, 21.212789, 19.446102, 21.055108, 19.755191, 21.257616, 
18.007087, 19.140341, 19.740617, 21.217291, 19.443382, 21.059792, 19.753086, 21.263476, 
18.005277, 19.157487, 19.742200, 21.238175, 19.446217, 21.083011, 19.754456, 21.279647, 
18.003979, 19.137662, 19.742177, 21.215161, 19.444865, 21.058501, 19.748733, 21.247924, 
17.999439, 19.142751, 19.736984, 21.228748, 19.440729, 21.074312, 19.753740, 21.277539, 
17.991471, 19.123636, 19.730797, 21.211161, 19.434863, 21.056482, 19.742278, 21.250928, 
17.252044, 18.220550, 19.562984, 20.937430, 19.228241, 20.825168, 19.596249, 21.012772, 
17.240578, 18.222492, 19.556817, 20.954406, 19.221873, 20.840249, 19.600847, 21.045741, 
17.213870, 18.210221, 19.547478, 20.968320, 19.215176, 20.855261, 19.602384, 21.062840, 
17.165364, 18.172581, 19.484180, 20.927954, 19.155367, 20.815226, 19.543847, 21.026323, 
17.179918, 18.161215, 19.485974, 20.887757, 19.156599, 20.776455, 19.540325, 20.989930, 
17.176456, 18.146194, 19.490967, 20.887320, 19.158612, 20.774021, 19.545500, 20.974391, 
17.199370, 18.173401, 19.476786, 20.843027, 19.144703, 20.730997, 19.536418, 20.933525, 
17.200143, 18.162067, 19.495186, 20.859715, 19.161661, 20.744497, 19.561073, 20.961610, 
17.197305, 18.161257, 19.499901, 20.856620, 19.164634, 20.739464, 19.568932, 20.960513, 
17.206048, 18.164235, 19.513488, 20.874298, 19.175790, 20.752795, 19.578163, 20.970767, 
17.227400, 18.195880, 19.512214, 20.875881, 19.180148, 20.759549, 19.570956, 20.960861, 
17.254432, 18.211748, 19.519336, 20.855071, 19.186148, 20.739274, 19.575067, 20.939447, 
17.262124, 18.235930, 19.527967, 20.889354, 19.192101, 20.768489, 19.599287, 20.982740, 
17.294107, 18.270753, 19.539035, 20.896690, 19.201075, 20.776542, 19.603932, 20.981084, 
17.304542, 18.268369, 19.544026, 20.875347, 19.207531, 20.756499, 19.611067, 20.968410, 
21.028196, 24.591915, 22.908665, 27.416519, 22.303867, 27.299437, 22.918215, 27.286456, 
21.060589, 24.716609, 22.927159, 27.551597, 22.323138, 27.432731, 22.932730, 27.398693, 
21.135127, 24.700479, 23.020904, 27.545324, 22.411070, 27.439676, 23.016116, 27.394514, 
21.167928, 24.724408, 23.061793, 27.588576, 22.443927, 27.475995, 23.045876, 27.429640, 
21.107550, 24.634360, 23.011741, 27.483145, 22.395695, 27.365492, 22.987568, 27.295489, 































22.253886, 23.061801, 27.204195, 28.894617, 26.536435, 29.142159, 27.379410, 29.209169, 
22.188149, 22.981729, 27.172956, 28.892671, 26.343860, 29.130220, 27.352354, 29.233532, 
22.203112, 22.979503, 27.193326, 28.816101, 26.491869, 29.076578, 27.370743, 29.141702, 
22.233768, 23.031984, 27.165502, 28.777236, 26.553543, 29.023250, 27.328526, 29.087912, 
22.214902, 22.992370, 27.177763, 28.758504, 26.597319, 29.041657, 27.350919, 29.088589, 
22.150889, 22.900929, 27.183719, 28.765041, 26.555187, 29.026434, 27.337803, 29.067482, 
22.175123, 22.921778, 27.214311, 28.863414, 26.505086, 29.114233, 27.386077, 29.185332, 
22.165233, 22.902938, 27.230355, 28.814399, 26.491992, 29.079644, 27.418222, 29.162218, 












15.500940, 16.112699, 17.432876, 18.245890, 17.067173, 18.072134, 17.424934, 18.237374, 
15.518627, 16.134707, 17.449075, 18.263464, 17.093726, 18.090276, 17.464837, 18.282521, 
15.569869, 16.204273, 17.450644, 18.258333, 17.113385, 18.091476, 17.449687, 18.258261, 
15.583561, 16.201602, 17.418319, 18.224766, 17.090757, 18.065382, 17.415658, 18.228686, 
15.556359, 16.191364, 17.457255, 18.291581, 17.130059, 18.124891, 17.471076, 18.305932, 

















